X;Y
67;[3.40401703 1.22541056]
68;[3.38174417 1.21274712]
69;[3.35917975 1.19992422]
70;[3.33632561 1.18694286]
71;[3.3131836  1.17380404]
72;[3.28975559 1.16050876]
73;[3.26604351 1.14705803]
74;[3.24204929 1.1334529 ]
75;[3.2177749  1.11969437]
76;[3.19322234 1.10578351]
77;[3.16839364 1.09172134]
78;[3.14329085 1.07750894]
79;[3.11791606 1.06314737]
80;[3.09227137 1.0486377 ]
81;[3.06635893 1.03398101]
82;[3.0401809  1.01917841]
83;[3.01373948 1.00423097]
84;[2.98703689 0.98913983]
85;[2.96007538 0.97390608]
86;[2.93285723 0.95853086]
87;[2.90538474 0.94301529]
88;[2.87766025 0.92736053]
89;[2.84968611 0.91156772]
90;[2.82146471 0.89563801]
91;[2.79299846 0.87957258]
92;[2.76428979 0.8633726 ]
93;[2.73534118 0.84703925]
94;[2.70615511 0.83057372]
95;[2.6767341  0.81397721]
96;[2.64708069 0.79725093]
97;[2.61719744 0.78039609]
98;[2.58708696 0.76341392]
99;[2.55675185 0.74630565]
100;[2.52619476 0.72907251]
101;[2.49541836 0.71171574]
102;[2.46442533 0.69423662]
103;[2.4332184  0.67663639]
104;[2.4018003  0.65891632]
105;[2.3701738 0.6410777]
106;[2.33834168 0.6231218 ]
107;[2.30630676 0.60504991]
108;[2.27407186 0.58686334]
109;[2.24163984 0.56856339]
110;[2.20901358 0.55015138]
111;[2.17619599 0.53162861]
112;[2.14318998 0.51299642]
113;[2.10999851 0.49425614]
114;[2.07662453 0.47540911]
115;[2.04307103 0.45645668]
116;[2.00934103 0.43740019]
117;[1.97543755 0.41824101]
118;[1.94136365 0.39898051]
119;[1.90712239 0.37962005]
120;[1.87271686 0.36016101]
121;[1.83815018 0.34060477]
122;[1.80342546 0.32095273]
123;[1.76854587 0.30120627]
124;[1.73351457 0.2813668 ]
125;[1.69833473 0.26143572]
126;[1.66300958 0.24141444]
127;[1.62754231 0.22130439]
128;[1.59193619 0.20110697]
129;[1.55619445 0.18082361]
130;[1.52032037 0.16045575]
131;[1.48431725 0.14000481]
132;[1.44818838 0.11947224]
133;[1.41193709 0.09885948]
134;[1.3755667  0.07816798]
135;[1.33908059 0.05739918]
136;[1.3024821  0.03655455]
137;[1.26577462 0.01563554]
138;[ 1.22896155 -0.00535639]
139;[ 1.19204629 -0.02641978]
140;[ 1.15503226 -0.04755315]
141;[ 1.1179229  -0.06875503]
142;[ 1.08072166 -0.09002396]
143;[ 1.04343199 -0.11135844]
144;[ 1.00605736 -0.13275702]
145;[ 0.96860127 -0.1542182 ]
146;[ 0.93106719 -0.1757405 ]
147;[ 0.89345864 -0.19732243]
148;[ 0.85577913 -0.21896252]
149;[ 0.81803219 -0.24065927]
150;[ 0.78022134 -0.26241119]
151;[ 0.74235014 -0.28421679]
152;[ 0.70442213 -0.30607459]
153;[ 0.66644088 -0.32798308]
154;[ 0.62840995 -0.34994078]
155;[ 0.59033292 -0.37194619]
156;[ 0.55221338 -0.39399782]
157;[ 0.5140549  -0.41609417]
158;[ 0.4758611  -0.43823376]
159;[ 0.43763558 -0.46041508]
160;[ 0.39938193 -0.48263665]
161;[ 0.36110378 -0.50489698]
162;[ 0.32280474 -0.52719457]
163;[ 0.28448844 -0.54952794]
164;[ 0.2461585 -0.5718956]
165;[ 0.20781855 -0.59429606]
166;[ 0.16947223 -0.61672783]
167;[ 0.13112317 -0.63918944]
168;[ 0.09277501 -0.6616794 ]
169;[ 0.0544314  -0.68419624]
170;[ 0.01609596 -0.70673848]
171;[-0.02222764 -0.72930465]
172;[-0.06053578 -0.75189327]
173;[-0.0988248  -0.77450289]
174;[-0.13709106 -0.79713204]
175;[-0.17533091 -0.81977926]
176;[-0.21354072 -0.84244309]
177;[-0.25171684 -0.86512209]
178;[-0.28985564 -0.88781481]
179;[-0.32795347 -0.9105198 ]
180;[-0.3660067  -0.93323563]
181;[-0.40401169 -0.95596086]
182;[-0.44196483 -0.97869406]
183;[-0.47986247 -1.00143382]
184;[-0.51770101 -1.02417872]
185;[-0.55547682 -1.04692734]
186;[-0.59318629 -1.06967828]
187;[-0.63082582 -1.09243014]
188;[-0.66839181 -1.11518153]
189;[-0.70588065 -1.13793106]
190;[-0.74328876 -1.16067736]
191;[-0.78061257 -1.18341904]
192;[-0.81784848 -1.20615474]
193;[-0.85499295 -1.22888311]
194;[-0.8920424 -1.2516028]
195;[-0.92899329 -1.27431245]
196;[-0.96584208 -1.29701075]
197;[-1.00258523 -1.31969635]
198;[-1.03921921 -1.34236795]
199;[-1.07574053 -1.36502423]
200;[-1.11214566 -1.38766389]
201;[-1.14843112 -1.41028563]
202;[-1.18459343 -1.43288819]
203;[-1.22062911 -1.45547028]
204;[-1.2565347  -1.47803063]
205;[-1.29230677 -1.500568  ]
206;[-1.32794186 -1.52308114]
207;[-1.36343656 -1.54556881]
208;[-1.39878746 -1.5680298 ]
209;[-1.43399115 -1.59046288]
210;[-1.46904427 -1.61286686]
211;[-1.50394343 -1.63524054]
212;[-1.53868528 -1.65758275]
213;[-1.57326648 -1.6798923 ]
214;[-1.6076837  -1.70216805]
215;[-1.64193364 -1.72440884]
216;[-1.67601299 -1.74661355]
217;[-1.70991848 -1.76878104]
218;[-1.74364683 -1.79091021]
219;[-1.77719481 -1.81299996]
220;[-1.81055918 -1.8350492 ]
221;[-1.84373673 -1.85705686]
222;[-1.87672425 -1.87902187]
223;[-1.90951857 -1.90094319]
224;[-1.94211652 -1.92281979]
225;[-1.97451496 -1.94465063]
226;[-2.00671076 -1.96643472]
227;[-2.03870081 -1.98817105]
228;[-2.07048202 -2.00985865]
229;[-2.10205133 -2.03149655]
230;[-2.13340567 -2.0530838 ]
231;[-2.16454201 -2.07461945]
232;[-2.19545734 -2.09610258]
233;[-2.22614867 -2.11753228]
234;[-2.25661302 -2.13890765]
235;[-2.28684743 -2.16022782]
236;[-2.31684898 -2.18149192]
237;[-2.34661475 -2.20269909]
238;[-2.37614184 -2.2238485 ]
239;[-2.40542739 -2.24493934]
240;[-2.43446855 -2.26597078]
241;[-2.46326248 -2.28694205]
242;[-2.49180638 -2.30785237]
243;[-2.52009745 -2.32870098]
244;[-2.54813295 -2.34948715]
245;[-2.57591011 -2.37021013]
246;[-2.60342623 -2.39086923]
247;[-2.63067861 -2.41146375]
248;[-2.65766456 -2.43199301]
249;[-2.68438144 -2.45245635]
250;[-2.71082662 -2.47285313]
251;[-2.73699748 -2.49318272]
252;[-2.76289144 -2.51344451]
253;[-2.78850594 -2.5336379 ]
254;[-2.81383845 -2.55376232]
255;[-2.83888644 -2.57381722]
256;[-2.86364742 -2.59380204]
257;[-2.88811893 -2.61371627]
258;[-2.91229852 -2.6335594 ]
259;[-2.93618377 -2.65333093]
260;[-2.95977228 -2.6730304 ]
261;[-2.98306168 -2.69265736]
262;[-3.00604961 -2.71221136]
263;[-3.02873376 -2.73169199]
264;[-3.05111182 -2.75109885]
265;[-3.07318152 -2.77043155]
266;[-3.09494059 -2.78968975]
267;[-3.11638682 -2.80887308]
268;[-3.137518   -2.82798122]
269;[-3.15833194 -2.84701387]
270;[-3.1788265  -2.86597074]
271;[-3.19899954 -2.88485155]
272;[-3.21884896 -2.90365606]
273;[-3.23837267 -2.92238402]
274;[-3.25756862 -2.94103523]
275;[-3.27643478 -2.9596095 ]
276;[-3.29496913 -2.97810663]
277;[-3.3131697  -2.99652649]
278;[-3.33103453 -3.01486893]
279;[-3.34856168 -3.03313383]
280;[-3.36574925 -3.05132109]
281;[-3.38259535 -3.06943064]
282;[-3.39909813 -3.08746241]
283;[-3.41525575 -3.10541637]
284;[-3.43106641 -3.12329248]
285;[-3.44652831 -3.14109077]
286;[-3.46163971 -3.15881123]
287;[-3.47639886 -3.17645391]
288;[-3.49080406 -3.19401888]
289;[-3.50485362 -3.21150619]
290;[-3.51854589 -3.22891597]
291;[-3.53187922 -3.24624832]
292;[-3.54485202 -3.26350338]
293;[-3.5574627  -3.28068132]
294;[-3.56970969 -3.29778231]
295;[-3.58159146 -3.31480656]
296;[-3.5931065  -3.33175427]
297;[-3.60425333 -3.3486257 ]
298;[-3.61503048 -3.36542111]
299;[-3.62543652 -3.38214077]
300;[-3.63547005 -3.39878499]
301;[-3.64512966 -3.4153541 ]
302;[-3.654414   -3.43184843]
303;[-3.66332174 -3.44826836]
304;[-3.67185155 -3.46461426]
305;[-3.68000216 -3.48088655]
306;[-3.6877723  -3.49708566]
307;[-3.69516072 -3.51321202]
308;[-3.70216622 -3.52926612]
309;[-3.7087876  -3.54524844]
310;[-3.71502371 -3.5611595 ]
311;[-3.72087339 -3.57699983]
312;[-3.72633553 -3.59276998]
313;[-3.73140904 -3.60847054]
314;[-3.73609284 -3.6241021 ]
315;[-3.7403859  -3.63966527]
316;[-3.74428719 -3.65516071]
317;[-3.74779572 -3.67058907]
318;[-3.75091051 -3.68595105]
319;[-3.75363062 -3.70124733]
320;[-3.75595512 -3.71647866]
321;[-3.75788311 -3.73164579]
322;[-3.75941371 -3.74674949]
323;[-3.76054608 -3.76179054]
324;[-3.76127938 -3.77676977]
325;[-3.7616128  -3.79168802]
326;[-3.76154557 -3.80654615]
327;[-3.76107692 -3.82134503]
328;[-3.76020613 -3.83608559]
329;[-3.75893247 -3.85076873]
330;[-3.75725527 -3.86539542]
331;[-3.75517386 -3.87996663]
332;[-3.75268759 -3.89448335]
333;[-3.74979586 -3.9089466 ]
334;[-3.74649805 -3.92335743]
335;[-3.74279362 -3.93771689]
336;[-3.738682   -3.95202607]
337;[-3.73416267 -3.96628609]
338;[-3.72923513 -3.98049807]
339;[-3.72389891 -3.99466318]
340;[-3.71815354 -4.00878259]
341;[-3.71199859 -4.0228575 ]
342;[-3.70543365 -4.03688914]
343;[-3.69845835 -4.05087876]
344;[-3.6910723  -4.06482763]
345;[-3.68327518 -4.07873706]
346;[-3.67506666 -4.09260835]
347;[-3.66644644 -4.10644285]
348;[-3.65741426 -4.12024194]
349;[-3.64796986 -4.134007  ]
350;[-3.63811302 -4.14773945]
351;[-3.62784352 -4.16144072]
352;[-3.61716119 -4.17511229]
353;[-3.60606587 -4.18875564]
354;[-3.59455741 -4.20237229]
355;[-3.58263571 -4.21596376]
356;[-3.57030066 -4.22953163]
357;[-3.5575522  -4.24307748]
358;[-3.54439028 -4.25660292]
359;[-3.53081487 -4.27010959]
360;[-3.51682597 -4.28359914]
361;[-3.50242359 -4.29707327]
362;[-3.48760778 -4.31053368]
363;[-3.47237859 -4.32398212]
364;[-3.45673612 -4.33742033]
365;[-3.44068046 -4.35085012]
366;[-3.42421174 -4.3642733 ]
367;[-3.40733012 -4.37769169]
368;[-3.39003577 -4.39110717]
369;[-3.37232887 -4.40452163]
370;[-3.35420966 -4.41793698]
371;[-3.33567835 -4.43135516]
372;[-3.31673522 -4.44477815]
373;[-3.29738054 -4.45820794]
374;[-3.27761463 -4.47164654]
375;[-3.25743779 -4.48509602]
376;[-3.23685038 -4.49855843]
377;[-3.21585277 -4.51203589]
378;[-3.19444535 -4.52553052]
379;[-3.17262852 -4.53904447]
380;[-3.15040273 -4.55257994]
381;[-3.12776843 -4.56613912]
382;[-3.10472609 -4.57972426]
383;[-3.08127621 -4.59333762]
384;[-3.05741931 -4.60698149]
385;[-3.03315594 -4.6206582 ]
386;[-3.00848666 -4.63437008]
387;[-2.98341205 -4.64811953]
388;[-2.95793271 -4.66190894]
389;[-2.93204929 -4.67574074]
390;[-2.90576242 -4.68961739]
391;[-2.87907277 -4.7035414 ]
392;[-2.85198105 -4.71751526]
393;[-2.82448796 -4.73154154]
394;[-2.79659424 -4.74562281]
395;[-2.76830065 -4.75976167]
396;[-2.73960796 -4.77396075]
397;[-2.71051699 -4.78822273]
398;[-2.68102854 -4.8025503 ]
399;[-2.65114347 -4.81694618]
400;[-2.62086263 -4.83141312]
401;[-2.59018693 -4.8459539 ]
402;[-2.55911726 -4.86057135]
403;[-2.52765456 -4.8752683 ]
404;[-2.49579977 -4.89004763]
405;[-2.46355389 -4.90491224]
406;[-2.4309179  -4.91986507]
407;[-2.39789282 -4.93490909]
408;[-2.36447969 -4.95004728]
409;[-2.33067957 -4.96528269]
410;[-2.29649356 -4.98061836]
411;[-2.26192275 -4.9960574 ]
412;[-2.22696828 -5.01160291]
413;[-2.1916313  -5.02725807]
414;[-2.15591298 -5.04302604]
415;[-2.11981453 -5.05891005]
416;[-2.08333716 -5.07491335]
417;[-2.04648211 -5.09103921]
418;[-2.00925066 -5.10729096]
419;[-1.97164409 -5.12367193]
420;[-1.93366371 -5.14018551]
421;[-1.89531087 -5.1568351 ]
422;[-1.85658691 -5.17362415]
423;[-1.81749324 -5.19055613]
424;[-1.77803125 -5.20763454]
425;[-1.73820239 -5.22486293]
426;[-1.6980081  -5.24224488]
427;[-1.65744988 -5.25978397]
428;[-1.61652923 -5.27748385]
429;[-1.57524769 -5.2953482 ]
430;[-1.53360681 -5.3133807 ]
431;[-1.4916082 -5.3315851]
432;[-1.44925346 -5.34996516]
433;[-1.40654423 -5.36852468]
434;[-1.3634822  -5.38726749]
435;[-1.32006905 -5.40619744]
436;[-1.27630652 -5.42531844]
437;[-1.23219637 -5.4446344 ]
438;[-1.18774038 -5.46414928]
439;[-1.14294039 -5.48386707]
440;[-1.09779824 -5.50379177]
441;[-1.05231581 -5.52392743]
442;[-1.00649504 -5.54427812]
443;[-0.96033788 -5.56484795]
444;[-0.91384633 -5.58564104]
445;[-0.8670224  -5.60666154]
446;[-0.81986818 -5.62791364]
447;[-0.77238577 -5.64940154]
448;[-0.72457732 -5.67112946]
449;[-0.67644504 -5.69310167]
450;[-0.62799115 -5.71532242]
451;[-0.57921796 -5.73779601]
452;[-0.53012779 -5.76052675]
453;[-0.48072303 -5.78351896]
454;[-0.43100613 -5.80677699]
455;[-0.38097959 -5.83030518]
456;[-0.33064596 -5.85410788]
457;[-0.28000786 -5.87818948]
458;[-0.22906799 -5.90255432]
459;[-0.1778291 -5.9272068]
460;[-0.12629401 -5.95215126]
461;[-0.07446564 -5.97739207]
462;[-0.02234698 -6.00293358]
463;[ 0.03005891 -6.02878011]
464;[ 0.08274886 -6.05493598]
465;[ 0.13571959 -6.08140546]
466;[ 0.18896774 -6.1081928 ]
467;[ 0.24248984 -6.13530221]
468;[ 0.29628227 -6.16273786]
469;[ 0.35034132 -6.19050383]
470;[ 0.40466313 -6.21860417]
471;[ 0.4592437  -6.24704285]
472;[ 0.51407886 -6.27582373]
473;[ 0.56916431 -6.3049506 ]
474;[ 0.62449555 -6.33442714]
475;[ 0.68006789 -6.36425688]
476;[ 0.73587644 -6.39444323]
477;[ 0.79191611 -6.42498945]
478;[ 0.84818155 -6.45589862]
479;[ 0.90466719 -6.48717363]
480;[ 0.96136716 -6.51881715]
481;[ 1.01827534 -6.55083161]
482;[ 1.07538526 -6.58321921]
483;[ 1.13269016 -6.61598184]
484;[ 1.19018289 -6.64912106]
485;[ 1.24785594 -6.68263813]
486;[ 1.30570139 -6.71653388]
487;[ 1.36371086 -6.75080878]
488;[ 1.42187551 -6.7854628 ]
489;[ 1.48018603 -6.82049545]
490;[ 1.53863252 -6.8559057 ]
491;[ 1.59720452 -6.89169193]
492;[ 1.655891   -6.92785194]
493;[ 1.71468022 -6.96438281]
494;[ 1.77355979 -7.00128092]
495;[ 1.83251656 -7.0385419 ]
496;[ 1.89153662 -7.0761605 ]
497;[ 1.95060522 -7.11413064]
498;[ 2.00970677 -7.15244527]
499;[ 2.06882474 -7.19109638]
500;[ 2.1279417  -7.23007491]
501;[ 2.18703919 -7.26937069]
502;[ 2.24609776 -7.30897245]
503;[ 2.30509688 -7.34886772]
504;[ 2.36401495 -7.38904281]
505;[ 2.42282927 -7.4294828 ]
506;[ 2.48151602 -7.4701715 ]
507;[ 2.54005023 -7.51109142]
508;[ 2.59840583 -7.55222381]
509;[ 2.65655561 -7.59354864]
510;[ 2.71447129 -7.63504463]
511;[ 2.7721235  -7.67668926]
512;[ 2.82948186 -7.71845889]
513;[ 2.88651503 -7.76032875]
514;[ 2.94319077 -7.80227305]
515;[ 2.99947601 -7.84426506]
516;[ 3.05533695 -7.88627725]
517;[ 3.1107392  -7.92828136]
518;[ 3.16564781 -7.97024857]
519;[ 3.22002745 -8.01214959]
520;[ 3.27384251 -8.05395487]
521;[ 3.32705726 -8.09563468]
522;[ 3.37963596 -8.13715931]
523;[ 3.43154299 -8.17849922]
524;[ 3.48274303 -8.21962516]
525;[ 3.53320117 -8.26050835]
526;[ 3.58288302 -8.30112059]
527;[ 3.63175493 -8.34143442]
528;[ 3.679784   -8.38142323]
529;[ 3.72693832 -8.42106137]
530;[ 3.77318699 -8.46032424]
531;[ 3.81850031 -8.49918842]
532;[ 3.86284981 -8.5376317 ]
533;[ 3.90620841 -8.57563313]
534;[ 3.94855048 -8.61317314]
535;[ 3.9898519 -8.6502335]
536;[ 4.03009018 -8.68679736]
537;[ 4.06924451 -8.72284929]
538;[ 4.10729579 -8.75837525]
539;[ 4.14422676 -8.79336257]
540;[ 4.18002197 -8.82779996]
541;[ 4.21466787 -8.86167745]
542;[ 4.24815284 -8.89498636]
543;[ 4.28046726 -8.92771924]
544;[ 4.31160348 -8.95986984]
545;[ 4.34155589 -8.99143302]
546;[ 4.37032096 -9.0224047 ]
547;[ 4.3978972  -9.05278179]
548;[ 4.42428527 -9.08256212]
549;[ 4.44948791 -9.11174433]
550;[ 4.47351001 -9.14032784]
551;[ 4.49635857 -9.16831272]
552;[ 4.51804276 -9.19569965]
553;[ 4.53857389 -9.22248979]
554;[ 4.55796538 -9.24868472]
555;[ 4.57623282 -9.27428637]
556;[ 4.5933939  -9.29929689]
557;[ 4.60946839 -9.3237186 ]
558;[ 4.62447818 -9.3475539 ]
559;[ 4.63844718 -9.37080518]
560;[ 4.6514013  -9.39347474]
561;[ 4.66336844 -9.41556472]
562;[ 4.6743784  -9.43707701]
563;[ 4.68446284 -9.4580132 ]
564;[ 4.69365524 -9.47837449]
565;[ 4.70199078 -9.49816163]
566;[ 4.7095063  -9.51737485]
567;[ 4.71624019 -9.53601382]
568;[ 4.72223234 -9.55407757]
569;[ 4.72752397 -9.57156448]
570;[ 4.7321576  -9.58847217]
571;[ 4.73617689 -9.60479755]
572;[ 4.73962654 -9.6205367 ]
573;[ 4.74255218 -9.6356849 ]
574;[ 4.74500023 -9.65023657]
575;[ 4.74701777 -9.66418528]
576;[ 4.74865241 -9.67752372]
577;[ 4.74995218 -9.6902437 ]
578;[ 4.75096536 -9.70233618]
579;[ 4.75174038 -9.7137912 ]
580;[ 4.75232565 -9.72459797]
581;[ 4.75276948 -9.73474485]
582;[ 4.75311988 -9.74421937]
583;[ 4.75342449 -9.75300828]
584;[ 4.75373043 -9.76109755]
585;[ 4.75408416 -9.76847242]
586;[ 4.75453143 -9.77511748]
587;[ 4.75511707 -9.78101662]
588;[ 4.75588498 -9.78615318]
589;[ 4.75687795 -9.79050994]
590;[ 4.75813761 -9.79406918]
591;[ 4.75970433 -9.79681274]
592;[ 4.76161715 -9.7987221 ]
593;[ 4.76391366 -9.79977838]
594;[ 4.76662998 -9.79996246]
595;[ 4.76980067 -9.79925498]
596;[ 4.77345867 -9.79763646]
597;[ 4.77763525 -9.7950873 ]
598;[ 4.78236    -9.79158786]
599;[ 4.78766072 -9.7871185 ]
600;[ 4.79356347 -9.78165968]
601;[ 4.80009245 -9.77519194]
602;[ 4.80727008 -9.76769599]
603;[ 4.81511689 -9.75915274]
604;[ 4.82365156 -9.74954337]
605;[ 4.83289091 -9.73884932]
606;[ 4.84284987 -9.72705236]
607;[ 4.85354149 -9.71413462]
608;[ 4.86497696 -9.70007862]
609;[ 4.8771656  -9.68486727]
610;[ 4.89011488 -9.66848394]
611;[ 4.90383042 -9.65091243]
612;[ 4.918316   -9.63213703]
613;[ 4.9335736  -9.61214248]
614;[ 4.94960341 -9.59091406]
615;[ 4.96640383 -9.5684375 ]
616;[ 4.98397151 -9.54469907]
617;[ 5.00230135 -9.51968554]
618;[ 5.02138656 -9.49338417]
619;[ 5.04121865 -9.46578275]
620;[ 5.06178746 -9.43686954]
621;[ 5.08308117 -9.40663331]
622;[ 5.10508635 -9.37506331]
623;[ 5.12778795 -9.34214927]
624;[ 5.15116935 -9.30788136]
625;[ 5.17521234 -9.27225023]
626;[ 5.19989719 -9.23524694]
627;[ 5.22520261 -9.19686299]
628;[ 5.25110581 -9.15709028]
629;[ 5.27758248 -9.11592109]
630;[ 5.30460684 -9.0733481 ]
631;[ 5.3321516  -9.02936432]
632;[ 5.36018801 -8.98396312]
633;[ 5.38868588 -8.93713821]
634;[ 5.41761352 -8.88888358]
635;[ 5.44693779 -8.83919352]
636;[ 5.47662412 -8.78806263]
637;[ 5.50663646 -8.73548573]
638;[ 5.5369373  -8.68145793]
639;[ 5.56748767 -8.62597454]
640;[ 5.59824713 -8.56903111]
641;[ 5.62917376 -8.51062341]
642;[ 5.66022415 -8.45074739]
643;[ 5.69135338 -8.38939919]
644;[ 5.72251502 -8.32657514]
645;[ 5.75366112 -8.26227172]
646;[ 5.78474215 -8.19648558]
647;[ 5.81570704 -8.12921353]
648;[ 5.8465031  -8.06045252]
649;[ 5.87707606 -7.99019962]
650;[ 5.90736999 -7.91845207]
651;[ 5.93732729 -7.84520723]
652;[ 5.96688871 -7.77046259]
653;[ 5.99599326 -7.69421576]
654;[ 6.02457819 -7.6164645 ]
655;[ 6.05257902 -7.53720668]
656;[ 6.07992945 -7.45644032]
657;[ 6.10656133 -7.37416357]
658;[ 6.1324047  -7.29037471]
659;[ 6.15738766 -7.20507216]
660;[ 6.18143643 -7.11825451]
661;[ 6.20447527 -7.02992047]
662;[ 6.22642648 -6.94006896]
663;[ 6.24721036 -6.84869902]
664;[ 6.26674518 -6.7558099 ]
665;[ 6.2849472  -6.66140102]
666;[ 6.30173059 -6.56547202]
667;[ 6.31700749 -6.46802273]
668;[ 6.3306879  -6.36905321]
669;[ 6.34267978 -6.26856376]
670;[ 6.35288899 -6.16655493]
671;[ 6.36121928 -6.06302752]
672;[ 6.36757236 -5.95798263]
673;[ 6.37184788 -5.85142162]
674;[ 6.37394346 -5.74334618]
675;[ 6.37375472 -5.63375834]
676;[ 6.37117538 -5.52266043]
677;[ 6.36609724 -5.41005519]
678;[ 6.35841033 -5.2959457 ]
679;[ 6.34800294 -5.18033545]
680;[ 6.33476175 -5.06322836]
681;[ 6.31857196 -4.94462879]
682;[ 6.2993174  -4.82454154]
683;[ 6.27688071 -4.7029719 ]
684;[ 6.25114352 -4.57992571]
685;[ 6.22198666 -4.45540927]
686;[ 6.18929037 -4.32942948]
687;[ 6.15293459 -4.20199382]
688;[ 6.11279919 -4.07311041]
689;[ 6.06876436 -3.94278799]
690;[ 6.02071089 -3.81103601]
691;[ 5.96852058 -3.67786465]
692;[ 5.91207667 -3.54328485]
693;[ 5.85126426 -3.40730837]
694;[ 5.78597081 -3.26994784]
695;[ 5.71608667 -3.13121682]
696;[ 5.64150564 -2.99112988]
697;[ 5.56212554 -2.84970262]
698;[ 5.47784889 -2.7069518 ]
699;[ 5.38858354 -2.56289539]
700;[ 5.29424338 -2.41755272]
701;[ 5.1947491 -2.2709445]
702;[ 5.09002892 -2.123093  ]
703;[ 4.9800194  -1.97402216]
704;[ 4.86466624 -1.82375771]
705;[ 4.7439251  -1.67232734]
706;[ 4.61776244 -1.51976083]
707;[ 4.48615636 -1.36609024]
708;[ 4.34909744 -1.21135007]
709;[ 4.20658958 -1.05557746]
710;[ 4.05865074 -0.89881238]
711;[ 3.90531383 -0.74109781]
712;[ 3.74662733 -0.58247998]
713;[ 3.58265609 -0.42300853]
714;[ 3.41348189 -0.26273674]
715;[ 3.23920405 -0.10172172]
716;[3.05993991 0.0599754 ]
717;[2.87582523 0.22228929]
718;[2.68701445 0.38515031]
719;[2.49368094 0.54848428]
720;[2.29601701 0.71221247]
721;[2.09423391 0.87625147]
722;[1.88856159 1.04051313]
723;[1.67924835 1.2049046 ]
724;[1.46656038 1.36932836]
725;[1.25078111 1.53368228]
726;[1.03221037 1.69785977]
727;[0.81116346 1.86175   ]
728;[0.58797006 2.02523808]
729;[0.36297289 2.18820544]
730;[0.13652635 2.35053015]
731;[-0.09100507  2.51208737]
732;[-0.31924836  2.67274969]
733;[-0.54782392  2.83238776]
734;[-0.77634733  2.99087083]
735;[-1.00443141  3.14806732]
736;[-1.23168817  3.30384545]
737;[-1.4577309   3.45807391]
738;[-1.68217625  3.61062254]
739;[-1.90464627  3.76136296]
740;[-2.12477052  3.9101693 ]
741;[-2.34218797  4.05691888]
742;[-2.55654899  4.20149281]
743;[-2.76751709  4.34377669]
744;[-2.97477066  4.48366118]
745;[-3.17800452  4.62104253]
746;[-3.37693131  4.75582315]
747;[-3.5712827   4.88791203]
748;[-3.76081051  5.01722511]
749;[-3.94528751  5.14368568]
750;[-4.12450811  5.2672246 ]
751;[-4.2982889   5.38778051]
752;[-4.46646885  5.50529997]
753;[-4.62890947  5.61973746]
754;[-4.78549472  5.73105558]
755;[-4.93613076  5.83922477]
756;[-5.08074551  5.94422329]
757;[-5.2192881   6.04603702]
758;[-5.35172819  6.14465922]
759;[-5.47805509  6.24009021]
760;[-5.59827694  6.33233729]
761;[-5.71241963  6.42141414]
762;[-5.82052571  6.50734052]
763;[-5.92265333  6.5901419 ]
764;[-6.018875    6.66984906]
765;[-6.10927643  6.74649754]
766;[-6.19395531  6.82012736]
767;[-6.27302016  6.89078256]
768;[-6.34658907  6.95851072]
769;[-6.41478859  7.02336257]
770;[-6.4777526   7.08539157]
771;[-6.5356212   7.14465351]
772;[-6.58853968  7.20120612]
