X;Y
176;[-0.25365536 -0.3036275 ]
177;[-0.2528279  -0.30492318]
178;[-0.25196497 -0.30622208]
179;[-0.25106654 -0.30752436]
180;[-0.25013258 -0.30883014]
181;[-0.24916305 -0.31013956]
182;[-0.24815793 -0.31145277]
183;[-0.24711719 -0.3127699 ]
184;[-0.2460408  -0.31409109]
185;[-0.24492876 -0.31541648]
186;[-0.24378102 -0.31674622]
187;[-0.24259759 -0.31808045]
188;[-0.24137845 -0.3194193 ]
189;[-0.24012359 -0.32076293]
190;[-0.238833   -0.32211149]
191;[-0.23750668 -0.32346511]
192;[-0.23614461 -0.32482394]
193;[-0.23474681 -0.32618814]
194;[-0.23331328 -0.32755784]
195;[-0.23184402 -0.32893321]
196;[-0.23033903 -0.33031439]
197;[-0.22879834 -0.33170154]
198;[-0.22722194 -0.3330948 ]
199;[-0.22560986 -0.33449434]
200;[-0.22396211 -0.3359003 ]
201;[-0.22227872 -0.33731285]
202;[-0.22055969 -0.33873215]
203;[-0.21880507 -0.34015834]
204;[-0.21701487 -0.3415916 ]
205;[-0.21518912 -0.34303209]
206;[-0.21332785 -0.34447996]
207;[-0.21143111 -0.34593539]
208;[-0.20949891 -0.34739854]
209;[-0.2075313  -0.34886957]
210;[-0.20552832 -0.35034867]
211;[-0.20349002 -0.35183598]
212;[-0.20141642 -0.3533317 ]
213;[-0.19930759 -0.35483599]
214;[-0.19716356 -0.35634903]
215;[-0.19498439 -0.35787099]
216;[-0.19277013 -0.35940206]
217;[-0.19052083 -0.36094241]
218;[-0.18823655 -0.36249222]
219;[-0.18591734 -0.36405169]
220;[-0.18356326 -0.36562098]
221;[-0.18117438 -0.36720031]
222;[-0.17875076 -0.36878984]
223;[-0.17629245 -0.37038977]
224;[-0.17379954 -0.3720003 ]
225;[-0.17127207 -0.37362162]
226;[-0.16871013 -0.37525393]
227;[-0.16611379 -0.37689743]
228;[-0.1634831  -0.37855231]
229;[-0.16081816 -0.38021879]
230;[-0.15811904 -0.38189706]
231;[-0.1553858  -0.38358734]
232;[-0.15261854 -0.38528983]
233;[-0.14981732 -0.38700475]
234;[-0.14698223 -0.38873231]
235;[-0.14411335 -0.39047273]
236;[-0.14121076 -0.39222623]
237;[-0.13827456 -0.39399303]
238;[-0.13530482 -0.39577335]
239;[-0.13230162 -0.39756742]
240;[-0.12926507 -0.39937546]
241;[-0.12619524 -0.40119772]
242;[-0.12309222 -0.40303443]
243;[-0.11995611 -0.40488582]
244;[-0.116787   -0.40675213]
245;[-0.11358498 -0.40863361]
246;[-0.11035015 -0.41053049]
247;[-0.10708259 -0.41244304]
248;[-0.1037824  -0.41437149]
249;[-0.10044967 -0.41631611]
250;[-0.09708452 -0.41827715]
251;[-0.09368702 -0.42025487]
252;[-0.09025727 -0.42224953]
253;[-0.08679538 -0.4242614 ]
254;[-0.08330145 -0.42629076]
255;[-0.07977556 -0.42833786]
256;[-0.07621783 -0.43040299]
257;[-0.07262834 -0.43248643]
258;[-0.0690072  -0.43458845]
259;[-0.06535451 -0.43670935]
260;[-0.06167037 -0.43884941]
261;[-0.05795488 -0.44100893]
262;[-0.05420814 -0.4431882 ]
263;[-0.05043025 -0.44538752]
264;[-0.04662131 -0.44760719]
