time,pos1,pos2,vel1,vel2,tau1,tau2
1.664999999999987157e+00,1.498336448931863463e-01,-6.705745430462315415e-01,7.545135336998515241e-01,-1.169212764198745980e+00,0.000000000000000000e+00,-4.480697054447657202e+00
1.669499999999987105e+00,1.532289557948356695e-01,-6.758360004851259317e-01,7.634899661168744744e-01,-1.180943401128731862e+00,0.000000000000000000e+00,-4.534280033684858324e+00
1.673999999999987054e+00,1.566646606423615917e-01,-6.811502457902052221e-01,7.725281579653674457e-01,-1.192840770403142070e+00,0.000000000000000000e+00,-4.588743532799172797e+00
1.678499999999987002e+00,1.601410373532057563e-01,-6.865180292570193243e-01,7.816292348324872519e-01,-1.204907682575530048e+00,0.000000000000000000e+00,-4.644107540021728653e+00
1.682999999999986951e+00,1.636583689099519456e-01,-6.919401138286092046e-01,7.907943573053173303e-01,-1.217147010663399032e+00,0.000000000000000000e+00,-4.700392676831843808e+00
1.687499999999986899e+00,1.672169435178258723e-01,-6.974172753765944810e-01,8.000247219798406473e-01,-1.229561692032051123e+00,0.000000000000000000e+00,-4.757620222423692091e+00
1.691999999999986848e+00,1.708170547667351435e-01,-7.029503029907386846e-01,8.093215625012996073e-01,-1.242154730340304436e+00,0.000000000000000000e+00,-4.815812139173507589e+00
1.696499999999986796e+00,1.744590017979909813e-01,-7.085399992772700717e-01,8.186861506367154595e-01,-1.254929197549611963e+00,0.000000000000000000e+00,-4.874991099143885620e+00
1.700999999999986745e+00,1.781430894758561922e-01,-7.141871806662433153e-01,8.281197973803191559e-01,-1.267888235998067437e+00,0.000000000000000000e+00,-4.935180511662669467e+00
1.705499999999986693e+00,1.818696285640676313e-01,-7.198926777282346201e-01,8.376238540926164156e-01,-1.281035060540734793e+00,0.000000000000000000e+00,-4.996404552013640199e+00
1.709999999999986642e+00,1.856389359074843981e-01,-7.256573355006679105e-01,8.471997136737726697e-01,-1.294372960757657509e+00,0.000000000000000000e+00,-5.058688191276700330e+00
1.714499999999986590e+00,1.894513346190163650e-01,-7.314820138240774039e-01,8.568488117719572639e-01,-1.307905303230818328e+00,0.000000000000000000e+00,-5.122057227354714470e+00
1.718999999999986539e+00,1.933071542719901614e-01,-7.373675876886160996e-01,8.665726280272291193e-01,-1.321635533891204028e+00,0.000000000000000000e+00,-5.186538317223863714e+00
1.723499999999986487e+00,1.972067310981126809e-01,-7.433149475911264847e-01,8.763726873514761095e-01,-1.335567180436993961e+00,0.000000000000000000e+00,-5.252159010443401499e+00
1.727999999999986436e+00,2.011504081911943131e-01,-7.493249999030929809e-01,8.862505612448369208e-01,-1.349703854823725901e+00,0.000000000000000000e+00,-5.318947783959508513e+00
1.732499999999986384e+00,2.051385357167960777e-01,-7.553986672497997601e-01,8.962078691489336890e-01,-1.364049255827098461e+00,0.000000000000000000e+00,-5.386934078236103041e+00
1.736999999999986333e+00,2.091714711279662742e-01,-7.615368889010216691e-01,9.062462798371268002e-01,-1.378607171678832843e+00,0.000000000000000000e+00,-5.456148334743318173e+00
1.741499999999986281e+00,2.132495793872333512e-01,-7.677406211735764430e-01,9.163675128418623528e-01,-1.393381482775750246e+00,0.000000000000000000e+00,-5.526622034831153663e+00
1.745999999999986230e+00,2.173732331950217200e-01,-7.740108378460672789e-01,9.265733399190225761e-01,-1.408376164461895730e+00,0.000000000000000000e+00,-5.598387740012272573e+00
1.750499999999986178e+00,2.215428132246573256e-01,-7.803485305861458388e-01,9.368655865489979861e-01,-1.423595289883172077e+00,0.000000000000000000e+00,-5.671479133673180684e+00
1.754999999999986127e+00,2.257587083641278136e-01,-7.867547093906200883e-01,9.472461334739821215e-01,-1.439043032913515319e+00,0.000000000000000000e+00,-5.745931064227340457e+00
1.759499999999986075e+00,2.300213159647607197e-01,-7.932304030387309357e-01,9.577169182707342410e-01,-1.454723671151144426e+00,0.000000000000000000e+00,-5.821779589716927106e+00
1.763999999999986024e+00,2.343310420969790253e-01,-7.997766595589110850e-01,9.682799369577638204e-01,-1.470641588982843029e+00,0.000000000000000000e+00,-5.899062023861668003e+00
1.768499999999985972e+00,2.386883018132889556e-01,-8.063945467093338593e-01,9.789372456355521779e-01,-1.486801280713571982e+00,0.000000000000000000e+00,-5.977816983543331020e+00
1.772999999999985921e+00,2.430935194186489290e-01,-8.130851524725449808e-01,9.896909621580411986e-01,-1.503207353757952669e+00,0.000000000000000000e+00,-6.058084437702667024e+00
1.777499999999985869e+00,2.475471287483601013e-01,-8.198495855644557517e-01,1.000543267833174710e+00,-1.519864531889290271e+00,0.000000000000000000e+00,-6.139905757611795245e+00
1.781999999999985818e+00,2.520495734536093990e-01,-8.266889759579575392e-01,1.011496409149772902e+00,-1.536777658540817271e+00,0.000000000000000000e+00,-6.223323768468680406e+00
1.786499999999985766e+00,2.566013072947833651e-01,-8.336044754213912666e-01,1.022552699527438769e+00,-1.553951700152701676e+00,0.000000000000000000e+00,-6.308382802241220944e+00
1.790999999999985715e+00,2.612027944426568160e-01,-8.405972580720784126e-01,1.033714521085539628e+00,-1.571391749557072171e+00,0.000000000000000000e+00,-6.395128751666074862e+00
1.795499999999985663e+00,2.658545097875417706e-01,-8.476685209450852687e-01,1.044984326426553256e+00,-1.589103029391843558e+00,0.000000000000000000e+00,-6.483609125281192043e+00
1.799999999999985612e+00,2.705569392564612374e-01,-8.548194845773485762e-01,1.056364640428212764e+00,-1.607090895532449881e+00,0.000000000000000000e+00,-6.573873103340765134e+00
1.804499999999985560e+00,2.753105801383882167e-01,-8.620513936072445871e-01,1.067858062037915667e+00,-1.625360840528696782e+00,0.000000000000000000e+00,-6.665971594425821323e+00
1.808999999999985508e+00,2.801159414175588558e-01,-8.693655173896237542e-01,1.079467266061760578e+00,-1.643918497031782833e+00,0.000000000000000000e+00,-6.759957292523045780e+00
1.813499999999985457e+00,2.849735441148367743e-01,-8.767631506262667518e-01,1.091195004939322200e+00,-1.662769641194097536e+00,0.000000000000000000e+00,-6.855884734296826544e+00
1.817999999999985405e+00,2.898839216370637240e-01,-8.842456140116401464e-01,1.103044110493861529e+00,-1.681920196021632563e+00,0.000000000000000000e+00,-6.953810356225188727e+00
1.822499999999985354e+00,2.948476201342861147e-01,-8.918142548937374459e-01,1.115017495646063006e+00,-1.701376234655704645e+00,0.000000000000000000e+00,-7.053792551206937489e+00
1.826999999999985302e+00,2.998651988646933719e-01,-8.994704479496881122e-01,1.127118156077576705e+00,-1.721143983557140711e+00,0.000000000000000000e+00,-7.155891724175047486e+00
1.831499999999985251e+00,3.049372305670424721e-01,-9.072155958756952243e-01,1.139349171828589080e+00,-1.741229825562066180e+00,0.000000000000000000e+00,-7.260170346167574174e+00
1.835999999999985199e+00,3.100643018402711171e-01,-9.150511300907244738e-01,1.151713708811330950e+00,-1.761640302773902711e+00,0.000000000000000000e+00,-7.366693006211649575e+00
1.840499999999985148e+00,3.152470135299221266e-01,-9.229785114532070844e-01,1.164215020218810848e+00,-1.782382119251070041e+00,0.000000000000000000e+00,-7.475526460265801809e+00
1.844999999999985096e+00,3.204859811209067599e-01,-9.309992309898369456e-01,1.176856447805106232e+00,-1.803462143444112042e+00,0.000000000000000000e+00,-7.586739676339954386e+00
1.849499999999985045e+00,3.257818351360297626e-01,-9.391148106353354175e-01,1.189641423010220356e+00,-1.824887410329465887e+00,0.000000000000000000e+00,-7.700403874767691725e+00
1.853999999999984993e+00,3.311352215395757526e-01,-9.473268039818180108e-01,1.202573467898751192e+00,-1.846665123179761503e+00,0.000000000000000000e+00,-7.816592562440384029e+00
1.858499999999984942e+00,3.365468021451201164e-01,-9.556367970361269171e-01,1.215656195877398593e+00,-1.868802654902290472e+00,0.000000000000000000e+00,-7.935381559623941428e+00
1.862999999999984890e+00,3.420172550265684341e-01,-9.640464089831872752e-01,1.228893312151578376e+00,-1.891307548868004451e+00,0.000000000000000000e+00,-8.056849017763779486e+00
1.867499999999984839e+00,3.475472749312505383e-01,-9.725572929530933441e-01,1.242288613876065817e+00,-1.914187519142976912e+00,0.000000000000000000e+00,-8.181075426438200182e+00
1.871999999999984787e+00,3.531375736936928078e-01,-9.811711367892367308e-01,1.255845989948588759e+00,-1.937450450022548232e+00,0.000000000000000000e+00,-8.308143607341364145e+00
