X;Y
557;[ 4.54398315 -9.2439015 ]
558;[ 4.56119545 -9.27022976]
559;[ 4.57734167 -9.2959478 ]
560;[ 4.59244219 -9.32105704]
561;[ 4.60651941 -9.34555895]
562;[ 4.61959776 -9.36945498]
563;[ 4.63170363 -9.3927465 ]
564;[ 4.6428653 -9.4154347]
565;[ 4.65311297 -9.4375205 ]
566;[ 4.6624786  -9.45900453]
567;[ 4.67099594 -9.47988698]
568;[ 4.67870039 -9.50016761]
569;[ 4.68562896 -9.51984563]
570;[ 4.69182017 -9.53891969]
571;[ 4.69731396 -9.55738778]
572;[ 4.70215159 -9.5752472 ]
573;[ 4.70637554 -9.59249454]
574;[ 4.7100294  -9.60912559]
575;[ 4.71315775 -9.62513536]
576;[ 4.71580604 -9.64051802]
577;[ 4.71802047 -9.65526687]
578;[ 4.71984788 -9.66937436]
579;[ 4.72133556 -9.68283206]
580;[ 4.7225312  -9.69563065]
581;[ 4.72348269 -9.70775993]
582;[ 4.72423803 -9.71920882]
583;[ 4.72484517 -9.7299654 ]
584;[ 4.72535189 -9.7400169 ]
585;[ 4.72580568 -9.74934974]
586;[ 4.72625356 -9.75794954]
587;[ 4.72674205 -9.76580119]
588;[ 4.72731696 -9.77288887]
589;[ 4.72802331 -9.77919608]
590;[ 4.72890523 -9.78470571]
591;[ 4.73000581 -9.78940008]
592;[ 4.73136704 -9.79326101]
593;[ 4.73302969 -9.79626985]
594;[ 4.73503326 -9.79840754]
595;[ 4.73741582 -9.79965468]
596;[ 4.740214   -9.79999162]
597;[ 4.74346291 -9.79939845]
598;[ 4.74719602 -9.79785512]
599;[ 4.75144517 -9.79534147]
600;[ 4.75624049 -9.7918373 ]
601;[ 4.76161034 -9.78732244]
602;[ 4.76758128 -9.78177677]
603;[ 4.77417806 -9.77518031]
604;[ 4.78142355 -9.76751326]
605;[ 4.78933873 -9.75875602]
606;[ 4.79794269 -9.74888929]
607;[ 4.80725261 -9.73789408]
608;[ 4.81728373 -9.72575172]
609;[ 4.82804936 -9.71244398]
610;[ 4.8395609  -9.69795302]
611;[ 4.8518278  -9.68226145]
612;[ 4.86485759 -9.66535237]
613;[ 4.87865592 -9.64720936]
614;[ 4.89322651 -9.62781654]
615;[ 4.9085712  -9.60715854]
616;[ 4.92468997 -9.58522054]
617;[ 4.94158095 -9.56198826]
618;[ 4.95924044 -9.53744801]
619;[ 4.97766292 -9.51158663]
620;[ 4.9968411  -9.48439151]
621;[ 5.0167659  -9.45585063]
622;[ 5.03742653 -9.42595251]
623;[ 5.05881045 -9.39468619]
624;[ 5.08090344 -9.36204128]
625;[ 5.10368958 -9.32800789]
626;[ 5.12715131 -9.29257666]
627;[ 5.15126944 -9.25573872]
628;[ 5.17602315 -9.21748568]
629;[ 5.20139002 -9.17780963]
630;[ 5.22734607 -9.1367031 ]
631;[ 5.25386574 -9.09415906]
632;[ 5.2809219 -9.0501709]
633;[ 5.30848591 -9.00473241]
634;[ 5.33652758 -8.95783776]
635;[ 5.36501521 -8.90948147]
636;[ 5.39391558 -8.85965842]
637;[ 5.42319396 -8.80836383]
638;[ 5.45281413 -8.7555932 ]
639;[ 5.48273833 -8.70134235]
640;[ 5.51292733 -8.64560737]
641;[ 5.54334037 -8.58838461]
642;[ 5.57393518 -8.52967067]
643;[ 5.60466797 -8.46946239]
644;[ 5.63549342 -8.40775682]
645;[ 5.66636466 -8.34455123]
646;[ 5.69723327 -8.27984309]
647;[ 5.72804927 -8.21363003]
648;[ 5.75876109 -8.14590991]
649;[ 5.78931555 -8.0766807 ]
650;[ 5.81965785 -8.00594058]
651;[ 5.84973157 -7.93368786]
652;[ 5.87947858 -7.85992101]
653;[ 5.9088391  -7.78463866]
