X;Y
0;0.7728900000000001
1;0.772890000158593
2;0.7728900014179276
3;0.772890005634487
4;0.7728900155490807
5;0.7728900347578164
6;0.7728900676840147
7;0.7728901195510371
8;0.7728901963559959
9;0.7728903048443129
10;0.772890452485102
11;0.7728906474473438
12;0.7728908985768295
13;0.772891215373843
14;0.7728916079715615
15;0.7728920871151478
16;0.77289266414151
17;0.7728933509597106
18;0.772894160031998
19;0.7728951043554446
20;0.7728961974441704
21;0.7728974533121287
22;0.7728988864564438
23;0.772900511841275
24;0.7729023448821948
25;0.772904401431063
26;0.7729066977613798
27;0.7729092505541074
28;0.7729120768839397
29;0.7729151942060085
30;0.772918620343015
31;0.7729223734727697
32;0.7729264721161305
33;0.7729309351253265
34;0.7729357816726559
35;0.7729410312395462
36;0.7729467036059677
37;0.772952818840189
38;0.7729593972888631
39;0.772966459567437
40;0.7729740265508754
41;0.772982119364688
42;0.7729907593762523
43;0.7729999681864262
44;0.7730097676214397
45;0.7730201797250581
46;0.7730312267510124
47;0.7730429311556876
48;0.7730553155910606
49;0.7730684028978865
50;0.7730822160991212
51;0.7730967783935786
52;0.7731121131498139
53;0.7731282439002287
54;0.7731451943353934
55;0.7731629882985797
56;0.7731816497804996
57;0.7732012029142465
58;0.7732216719704316
59;0.7732430813525155
60;0.7732654555923248
61;0.7732888193457558
62;0.7733131973886551
63;0.7733386146128808
64;0.7733650960225318
65;0.7733926667303506
66;0.7734213519542874
67;0.7734511770142313
68;0.7734821673288963
69;0.7735143484128675
70;0.7735477458737973
71;0.7735823854097541
72;0.7736182928067172
73;0.7736554939362181
74;0.773694014753123
75;0.7737338812935557
76;0.7737751196729569
77;0.7738177560842814
78;0.7738618167963249
79;0.7739073281521837
80;0.7739543165678417
81;0.7740028085308851
82;0.774052830599341
83;0.7741044094006388
84;0.7741575716306922
85;0.7742123440531002
86;0.7742687534984669
87;0.7743268268638339
88;0.7743865911122291
89;0.7744480732723273
90;0.7745113004382215
91;0.7745762997693028
92;0.7746430984902495
93;0.7747117238911215
94;0.7747822033275615
95;0.7748545642210974
96;0.7749288340595503
97;0.7750050403975409
98;0.7750832108570982
99;0.7751633731283667
100;0.7752455549704097
101;0.775329784212112
102;0.7754160887531764
103;0.7755044965652156
104;0.7755950356929378
105;0.775687734255424
106;0.775782620447499
107;0.775879722541192
108;0.775979068887287
109;0.7760806879169636
110;0.7761846081435254
111;0.7762908581642165
112;0.7763994666621247
113;0.7765104624081712
114;0.7766238742631857
115;0.7767397311800666
116;0.7768580622060263
117;0.7769788964849178
118;0.7771022632596485
119;0.7772281918746735
120;0.7773567117785724
121;0.7774878525267073
122;0.777621643783964
123;0.7777581153275728
124;0.7778972970500085
125;0.7780392189619746
126;0.7781839111954644
127;0.778331404006903
128;0.7784817277803692
129;0.7786349130308963
130;0.7787909904078526
131;0.7789499906984004
132;0.7791119448310355
133;0.7792768838792031
134;0.7794448390649965
135;0.7796158417629308
136;0.7797899235037983
137;0.7799671159786029
138;0.7801474510425721
139;0.7803309607192507
140;0.7805176772046719
141;0.7807076328716107
142;0.7809008602739155
143;0.7810973921509209
144;0.7812972614319418
145;0.7815005012408485
146;0.7817071449007222
147;0.7819172259385956
148;0.7821307780902724
149;0.7823478353052336
150;0.7825684317516245
151;0.7827926018213289
152;0.7830203801351258
153;0.7832518015479345
154;0.7834869011541437
155;0.7837257142930305
156;0.7839682765542653
157;0.7842146237835075
158;0.784464792088091
159;0.7847188178427993
160;0.7849767376957346
161;0.7852385885742791
162;0.7855044076911488
163;0.7857742325505472
164;0.7860481009544101
165;0.786326051008752
166;0.7866081211301091
167;0.7868943500520859
168;0.7871847768319982
169;0.7874794408576259
170;0.7877783818540645
171;0.7880816398906871
172;0.7883892553882104
173;0.7887012691258736
174;0.7890177222487247
175;0.7893386562750224
176;0.7896641131037511
177;0.7899941350222505
178;0.7903287647139662
179;0.7906680452663184
180;0.7910120201786915
181;0.7913607333705492
182;0.7917142291896742
183;0.7920725524205361
184;0.7924357482927887
185;0.7928038624898999
186;0.7931769411579148
187;0.7935550309143564
188;0.7939381788572644
189;0.7943264325743743
190;0.7947198401524411
191;0.7951184501867079
192;0.7955223117905232
193;0.7959314746051076
194;0.7963459888094759
195;0.7967659051305126
196;0.797191274853208
197;0.7976221498310527
198;0.7980585824965989
199;0.7985006258721853
200;0.7989483335808321
201;0.79940175985731
202;0.79986095955938
203;0.8003259881792149
204;0.8007969018549986
205;0.8012737573827104
206;0.8017566122280957
207;0.8022455245388248
208;0.8027405531568467
209;0.8032417576309363
210;0.8037491982294417
211;0.8042629359532327
212;0.8047830325488549
213;0.8053095505218908
214;0.805842553150534
215;0.8063821044993772
216;0.8069282694334176
217;0.8074811136322835
218;0.8080407036046872
219;0.8086071067031033
220;0.8091803911386792
221;0.8097606259963802
222;0.810347881250372
223;0.8109422277796448
224;0.8115437373838809
225;0.8121524827995721
226;0.8127685377163867
227;0.8133919767937918
228;0.8140228756779344
229;0.814661311018782
230;0.8153073604875317
231;0.8159611027942829
232;0.8166226177059862
233;0.8172919860646638
234;0.8179692898059105
235;0.8186546119776755
236;0.8193480367593294
237;0.8200496494810189
238;0.8207595366433142
239;0.8214777859371505
240;0.8222044862640678
241;0.8229397277567514
242;0.8236836017998769
243;0.824436201051263
244;0.8251976194633348
245;0.8259679523048988
246;0.8267472961832362
247;0.8275357490665148
248;0.8283334103065223
249;0.8291403806617238
250;0.8299567623206491
251;0.830782658925606
252;0.831618175596729
253;0.832463418956361
254;0.8333184971537733
255;0.8341835198902227
256;0.8350585984443512
257;0.8359438456979285
258;0.8368393761619388
259;0.8377453060030144
260;0.8386617530702167
261;0.8395888369221675
262;0.8405266788545296
263;0.8414754019278401
264;0.8424351309956946
265;0.8434059927332848
266;0.8443881156662907
267;0.8453816302001247
268;0.8463866686495293
269;0.8474033652685302
270;0.848431856280739
271;0.8494722799100108
272;0.8505247764114516
273;0.8515894881027752
274;0.8526665593960087
275;0.853756136829544
276;0.8548583691005331
277;0.8559734070976253
278;0.8571014039340412
279;0.8582425149809833
280;0.8593968979013762
281;0.8605647126839354
282;0.8617461216775567
283;0.8629412896260236
284;0.8641503837030259
285;0.8653735735474846
286;0.8666110312991743
287;0.8678629316346388
288;0.8691294518033883
289;0.870410771664375
290;0.8717070737227322
291;0.8730185431667727
292;0.8743453679052315
293;0.8756877386047447
294;0.8770458487275526
295;0.878419894569411
296;0.8798100752977033
297;0.8812165929897313
298;0.8826396526711776
299;0.8840794623547159
300;0.8855362330787582
301;0.8870101789463148
302;0.8885015171639553
303;0.8900104680808398
304;0.8915372552278107
305;0.8930821053565109
306;0.8946452484785133
307;0.8962269179044304
308;0.8978273502829788
309;0.8994467856399714
310;0.9010854674172072
311;0.9027436425112249
312;0.9044215613118907
313;0.9061194777407819
314;0.9078376492893352
315;0.9095763370567131
316;0.9113358057873561
317;0.9131163239081738
318;0.9149181635653302
319;0.9167416006605801
320;0.9185869148871016
321;0.9204543897647796
322;0.9223443126748815
323;0.9242569748940714
324;0.9261926716277015
325;0.9281517020423193
326;0.930134369297328
327;0.9321409805757255
328;0.9341718471138585
329;0.9362272842301107
330;0.9383076113524502
331;0.9404131520447537
332;0.9425442340318196
333;0.9447011892229862
334;0.9468843537342517
335;0.9490940679088102
336;0.9513306763358902
