X;Y
201;"[[4.63811655 2.31755827]
 [2.31755827 1.33      ]]"
202;"[[4.63768383 2.31734192]
 [2.31734192 1.33      ]]"
203;"[[4.63724557 2.31712279]
 [2.31712279 1.33      ]]"
204;"[[4.63680171 2.31690086]
 [2.31690086 1.33      ]]"
205;"[[4.63635219 2.3166761 ]
 [2.3166761  1.33      ]]"
206;"[[4.63589696 2.31644848]
 [2.31644848 1.33      ]]"
207;"[[4.63543596 2.31621798]
 [2.31621798 1.33      ]]"
208;"[[4.63496913 2.31598457]
 [2.31598457 1.33      ]]"
209;"[[4.63449642 2.31574821]
 [2.31574821 1.33      ]]"
210;"[[4.63401775 2.31550888]
 [2.31550888 1.33      ]]"
211;"[[4.63353308 2.31526654]
 [2.31526654 1.33      ]]"
212;"[[4.63304234 2.31502117]
 [2.31502117 1.33      ]]"
213;"[[4.63254547 2.31477274]
 [2.31477274 1.33      ]]"
214;"[[4.63204241 2.31452121]
 [2.31452121 1.33      ]]"
215;"[[4.63153309 2.31426655]
 [2.31426655 1.33      ]]"
216;"[[4.63101745 2.31400873]
 [2.31400873 1.33      ]]"
217;"[[4.63049542 2.31374771]
 [2.31374771 1.33      ]]"
218;"[[4.62996695 2.31348347]
 [2.31348347 1.33      ]]"
219;"[[4.62943195 2.31321597]
 [2.31321597 1.33      ]]"
220;"[[4.62889036 2.31294518]
 [2.31294518 1.33      ]]"
221;"[[4.62834212 2.31267106]
 [2.31267106 1.33      ]]"
222;"[[4.62778715 2.31239357]
 [2.31239357 1.33      ]]"
223;"[[4.62722538 2.31211269]
 [2.31211269 1.33      ]]"
224;"[[4.62665674 2.31182837]
 [2.31182837 1.33      ]]"
225;"[[4.62608116 2.31154058]
 [2.31154058 1.33      ]]"
226;"[[4.62549857 2.31124928]
 [2.31124928 1.33      ]]"
227;"[[4.62490888 2.31095444]
 [2.31095444 1.33      ]]"
228;"[[4.62431203 2.31065601]
 [2.31065601 1.33      ]]"
229;"[[4.62370793 2.31035396]
 [2.31035396 1.33      ]]"
230;"[[4.6230965  2.31004825]
 [2.31004825 1.33      ]]"
231;"[[4.62247768 2.30973884]
 [2.30973884 1.33      ]]"
232;"[[4.62185137 2.30942569]
 [2.30942569 1.33      ]]"
233;"[[4.6212175  2.30910875]
 [2.30910875 1.33      ]]"
234;"[[4.62057598 2.30878799]
 [2.30878799 1.33      ]]"
235;"[[4.61992672 2.30846336]
 [2.30846336 1.33      ]]"
236;"[[4.61926965 2.30813483]
 [2.30813483 1.33      ]]"
237;"[[4.61860468 2.30780234]
 [2.30780234 1.33      ]]"
238;"[[4.61793171 2.30746586]
 [2.30746586 1.33      ]]"
239;"[[4.61725067 2.30712533]
 [2.30712533 1.33      ]]"
240;"[[4.61656145 2.30678072]
 [2.30678072 1.33      ]]"
241;"[[4.61586396 2.30643198]
 [2.30643198 1.33      ]]"
242;"[[4.61515812 2.30607906]
 [2.30607906 1.33      ]]"
243;"[[4.61444383 2.30572191]
 [2.30572191 1.33      ]]"
244;"[[4.61372098 2.30536049]
 [2.30536049 1.33      ]]"
245;"[[4.61298949 2.30499475]
 [2.30499475 1.33      ]]"
246;"[[4.61224926 2.30462463]
 [2.30462463 1.33      ]]"
247;"[[4.61150018 2.30425009]
 [2.30425009 1.33      ]]"
248;"[[4.61074215 2.30387107]
 [2.30387107 1.33      ]]"
249;"[[4.60997506 2.30348753]
 [2.30348753 1.33      ]]"
250;"[[4.60919882 2.30309941]
 [2.30309941 1.33      ]]"
251;"[[4.60841331 2.30270666]
 [2.30270666 1.33      ]]"
252;"[[4.60761843 2.30230921]
 [2.30230921 1.33      ]]"
253;"[[4.60681406 2.30190703]
 [2.30190703 1.33      ]]"
254;"[[4.60600009 2.30150005]
 [2.30150005 1.33      ]]"
255;"[[4.60517642 2.30108821]
 [2.30108821 1.33      ]]"
256;"[[4.60434291 2.30067146]
 [2.30067146 1.33      ]]"
257;"[[4.60349946 2.30024973]
 [2.30024973 1.33      ]]"
258;"[[4.60264594 2.29982297]
 [2.29982297 1.33      ]]"
259;"[[4.60178224 2.29939112]
 [2.29939112 1.33      ]]"
260;"[[4.60090822 2.29895411]
 [2.29895411 1.33      ]]"
261;"[[4.60002377 2.29851189]
 [2.29851189 1.33      ]]"
262;"[[4.59912876 2.29806438]
 [2.29806438 1.33      ]]"
263;"[[4.59822305 2.29761153]
 [2.29761153 1.33      ]]"
264;"[[4.59730652 2.29715326]
 [2.29715326 1.33      ]]"
265;"[[4.59637903 2.29668952]
 [2.29668952 1.33      ]]"
266;"[[4.59544045 2.29622022]
 [2.29622022 1.33      ]]"
267;"[[4.59449063 2.29574531]
 [2.29574531 1.33      ]]"
268;"[[4.59352944 2.29526472]
 [2.29526472 1.33      ]]"
269;"[[4.59255673 2.29477836]
 [2.29477836 1.33      ]]"
270;"[[4.59157236 2.29428618]
 [2.29428618 1.33      ]]"
271;"[[4.59057618 2.29378809]
 [2.29378809 1.33      ]]"
272;"[[4.58956804 2.29328402]
 [2.29328402 1.33      ]]"
273;"[[4.58854779 2.29277389]
 [2.29277389 1.33      ]]"
274;"[[4.58751527 2.29225763]
 [2.29225763 1.33      ]]"
275;"[[4.58647033 2.29173516]
 [2.29173516 1.33      ]]"
276;"[[4.5854128 2.2912064]
 [2.2912064 1.33     ]]"
277;"[[4.58434253 2.29067126]
 [2.29067126 1.33      ]]"
278;"[[4.58325934 2.29012967]
 [2.29012967 1.33      ]]"
279;"[[4.58216307 2.28958154]
 [2.28958154 1.33      ]]"
280;"[[4.58105355 2.28902677]
 [2.28902677 1.33      ]]"
281;"[[4.5799306 2.2884653]
 [2.2884653 1.33     ]]"
282;"[[4.57879405 2.28789702]
 [2.28789702 1.33      ]]"
283;"[[4.57764371 2.28732185]
 [2.28732185 1.33      ]]"
284;"[[4.57647941 2.2867397 ]
 [2.2867397  1.33      ]]"
285;"[[4.57530095 2.28615047]
 [2.28615047 1.33      ]]"
286;"[[4.57410815 2.28555407]
 [2.28555407 1.33      ]]"
287;"[[4.57290081 2.28495041]
 [2.28495041 1.33      ]]"
288;"[[4.57167874 2.28433937]
 [2.28433937 1.33      ]]"
289;"[[4.57044175 2.28372087]
 [2.28372087 1.33      ]]"
290;"[[4.56918961 2.28309481]
 [2.28309481 1.33      ]]"
291;"[[4.56792214 2.28246107]
 [2.28246107 1.33      ]]"
292;"[[4.56663913 2.28181956]
 [2.28181956 1.33      ]]"
293;"[[4.56534034 2.28117017]
 [2.28117017 1.33      ]]"
294;"[[4.56402559 2.28051279]
 [2.28051279 1.33      ]]"
295;"[[4.56269463 2.27984731]
 [2.27984731 1.33      ]]"
296;"[[4.56134724 2.27917362]
 [2.27917362 1.33      ]]"
297;"[[4.55998321 2.2784916 ]
 [2.2784916  1.33      ]]"
298;"[[4.55860229 2.27780114]
 [2.27780114 1.33      ]]"
299;"[[4.55720425 2.27710212]
 [2.27710212 1.33      ]]"
300;"[[4.55578885 2.27639442]
 [2.27639442 1.33      ]]"
301;"[[4.55435584 2.27567792]
 [2.27567792 1.33      ]]"
302;"[[4.55290498 2.27495249]
 [2.27495249 1.33      ]]"
303;"[[4.55143601 2.274218  ]
 [2.274218   1.33      ]]"
304;"[[4.54994867 2.27347434]
 [2.27347434 1.33      ]]"
305;"[[4.54844271 2.27272136]
 [2.27272136 1.33      ]]"
306;"[[4.54691786 2.27195893]
 [2.27195893 1.33      ]]"
307;"[[4.54537384 2.27118692]
 [2.27118692 1.33      ]]"
308;"[[4.54381038 2.27040519]
 [2.27040519 1.33      ]]"
309;"[[4.54222719 2.2696136 ]
 [2.2696136  1.33      ]]"
310;"[[4.540624 2.268812]
 [2.268812 1.33    ]]"
311;"[[4.53900052 2.26800026]
 [2.26800026 1.33      ]]"
312;"[[4.53735643 2.26717822]
 [2.26717822 1.33      ]]"
313;"[[4.53569145 2.26634573]
 [2.26634573 1.33      ]]"
314;"[[4.53400527 2.26550264]
 [2.26550264 1.33      ]]"
315;"[[4.53229758 2.26464879]
 [2.26464879 1.33      ]]"
316;"[[4.53056805 2.26378403]
 [2.26378403 1.33      ]]"
317;"[[4.52881637 2.26290819]
 [2.26290819 1.33      ]]"
318;"[[4.52704221 2.2620211 ]
 [2.2620211  1.33      ]]"
319;"[[4.52524523 2.26112261]
 [2.26112261 1.33      ]]"
320;"[[4.52342509 2.26021255]
 [2.26021255 1.33      ]]"
321;"[[4.52158145 2.25929072]
 [2.25929072 1.33      ]]"
322;"[[4.51971395 2.25835697]
 [2.25835697 1.33      ]]"
323;"[[4.51782223 2.25741112]
 [2.25741112 1.33      ]]"
324;"[[4.51590594 2.25645297]
 [2.25645297 1.33      ]]"
325;"[[4.51396469 2.25548234]
 [2.25548234 1.33      ]]"
326;"[[4.5119981  2.25449905]
 [2.25449905 1.33      ]]"
327;"[[4.51000581 2.2535029 ]
 [2.2535029  1.33      ]]"
328;"[[4.5079874 2.2524937]
 [2.2524937 1.33     ]]"
329;"[[4.50594248 2.25147124]
 [2.25147124 1.33      ]]"
330;"[[4.50387065 2.25043533]
 [2.25043533 1.33      ]]"
331;"[[4.5017715  2.24938575]
 [2.24938575 1.33      ]]"
332;"[[4.49964459 2.2483223 ]
 [2.2483223  1.33      ]]"
333;"[[4.49748951 2.24724475]
 [2.24724475 1.33      ]]"
334;"[[4.49530581 2.24615291]
 [2.24615291 1.33      ]]"
335;"[[4.49309306 2.24504653]
 [2.24504653 1.33      ]]"
336;"[[4.4908508 2.2439254]
 [2.2439254 1.33     ]]"
337;"[[4.48857857 2.24278928]
 [2.24278928 1.33      ]]"
338;"[[4.4862759  2.24163795]
 [2.24163795 1.33      ]]"
